gene_short_name	term	q_value	estimate
SH2D1A	clus3TRUE	1	0.2351358
PRKX	clus3TRUE	1	-0.2732591
SETD8	clus3TRUE	1	0.3105513
COA3	clus3TRUE	1	0.2770359
PTP4A2	clus3TRUE	1	0.0230899
DENND5A	clus3TRUE	1	-0.6248948
DIABLO	clus3TRUE	1	-0.0738497
UQCR10	clus3TRUE	1	-0.0100353
EIF3C	clus3TRUE	1	0.1154013
NIPSNAP1	clus3TRUE	1	-0.1424809
NR2C2AP	clus3TRUE	1	-0.0733484
SCFD2	clus3TRUE	1	0.4766754
UBE2F	clus3TRUE	1	0.287978
PPP1R2	clus3TRUE	1	-0.1990116
TSPYL2	clus3TRUE	1	-0.5076556
PGP	clus3TRUE	1	0.1551403
SNRNP35	clus3TRUE	1	0.1500515
IRAK1	clus3TRUE	1	0.2255506
CMSS1	clus3TRUE	1	-0.0885853
HIST2H2AC	clus3TRUE	1	-0.3482749
TM2D3	clus3TRUE	1	-0.3309306
TSSC4	clus3TRUE	1	-0.1087508
CSF1	clus3TRUE	1	-0.3469939
MAML2	clus3TRUE	1	-0.4476588
TOP1MT	clus3TRUE	1	0.2640949
THAP7	clus3TRUE	1	-0.0301247
HDDC3	clus3TRUE	1	0.3119401
BEX5	clus3TRUE	1	-0.3195239
ZFP1	clus3TRUE	1	-0.338074
SOCS3	clus3TRUE	1	-1.229772
XPOT	clus3TRUE	1	-0.0927935
TMEM173	clus3TRUE	1	0.5879174
PDE4B	clus3TRUE	1	-0.42966
NELL2	clus3TRUE	1	-0.3871236
MED12	clus3TRUE	1	-0.1907923
SEPT9	clus3TRUE	1	-0.1276518
ZBTB40	clus3TRUE	1	-0.3020164
HIST2H2BE	clus3TRUE	1	-0.490166
EIF4ENIF1	clus3TRUE	1	0.3648944
ATL3	clus3TRUE	1	0.1892341
NDUFA12	clus3TRUE	1	0.082094
UBE2G2	clus3TRUE	1	-0.2411767
APOO	clus3TRUE	1	0.0040425
TMED9	clus3TRUE	1	0.0716869
TMEM186	clus3TRUE	1	0.1953837
BTBD6	clus3TRUE	1	0.1309133
H1FX	clus3TRUE	1	-0.1780843
SUMO3	clus3TRUE	1	0.0777338
IMMP2L	clus3TRUE	1	-0.0437768
FMNL1	clus3TRUE	1	0.0236663
PTRHD1	clus3TRUE	1	0.0906604
NOC4L	clus3TRUE	1	0.0680649
NDUFA6	clus3TRUE	1	-0.0442358
TMEM121	clus3TRUE	1	0.3712775
SIVA1	clus3TRUE	1	0.1882513
BRI3BP	clus3TRUE	1	0.5230603
DGAT1	clus3TRUE	1	0.0354239
AP3M1	clus3TRUE	1	0.0600109
CIB1	clus3TRUE	1	0.1804819
NELFA	clus3TRUE	1	-0.1459314
INTS5	clus3TRUE	1	0.5295117
RPS27L	clus3TRUE	1	-0.3131696
FAF1	clus3TRUE	1	-0.0337151
NDNL2	clus3TRUE	1	-0.0004598
HSF1	clus3TRUE	1	-0.1063842
C6orf120	clus3TRUE	1	0.0825077
PURA	clus3TRUE	1	-0.4150763
DDX51	clus3TRUE	1	-0.2598537
NOMO2	clus3TRUE	1	0.3741516
SIGIRR	clus3TRUE	1	-0.1650167
IFITM2	clus3TRUE	1	0.1282828
PGBD2	clus3TRUE	1	0.1619843
RAB11B	clus3TRUE	1	0.0386134
PRMT3	clus3TRUE	1	0.4042225
PRPF39	clus3TRUE	1	-0.5376877
UBALD2	clus3TRUE	1	-0.2035481
CCDC137	clus3TRUE	1	-0.0215102
ARL15	clus3TRUE	1	-0.018952
CDK10	clus3TRUE	1	-0.3066789
SOCS1	clus3TRUE	1	-0.054151
ATP6V0A2	clus3TRUE	1	-0.0550272
HGS	clus3TRUE	1	0.0409926
SP140L	clus3TRUE	1	-0.4424608
MRPL30	clus3TRUE	1	0.3810123
TARSL2	clus3TRUE	1	-0.7709888
SMYD3	clus3TRUE	1	0.1274424
TMEM179B	clus3TRUE	1	0.384853
GPRIN3	clus3TRUE	1	0.4314658
FAAP100	clus3TRUE	1	0.2041412
IRF7	clus3TRUE	1	-0.8303726
BRCC3	clus3TRUE	1	0.4416526
SP1	clus3TRUE	1	-0.3884749
MRPL40	clus3TRUE	1	0.4677779
PCGF3	clus3TRUE	1	-0.4710526
P4HB	clus3TRUE	1	0.224071
ZFP36L1	clus3TRUE	1	-0.240834
UBE2L3	clus3TRUE	1	-0.0052082
BRWD1	clus3TRUE	1	-0.5947617
EP400NL	clus3TRUE	1	-0.1966336
C16orf52	clus3TRUE	1	-0.87807
DRG1	clus3TRUE	1	-0.0768575
ANKFY1	clus3TRUE	1	-0.7146036
YTHDF3	clus3TRUE	1	-0.24122
CXorf38	clus3TRUE	1	-0.0622255
KCNQ5	clus3TRUE	1	-0.0663993
MORF4L1	clus3TRUE	1	-0.0550745
WDR53	clus3TRUE	1	-0.2688037
SLC52A2	clus3TRUE	1	0.2467235
PIGP	clus3TRUE	1	0.2347626
IKZF1	clus3TRUE	1	-0.3396099
PCYT2	clus3TRUE	1	0.6183105
BCAP31	clus3TRUE	1	0.1114351
GNB1L	clus3TRUE	1	0.52482
NPIPB4	clus3TRUE	1	-0.7692741
TRIM69	clus3TRUE	1	0.2458912
IFITM1	clus3TRUE	1	-0.0095384
LAMP1	clus3TRUE	1	-0.4599387
SETD4	clus3TRUE	1	-0.279011
RNPC3	clus3TRUE	1	-0.2821107
BICD2	clus3TRUE	1	-0.4062071
LRCH3	clus3TRUE	1	-0.0525697
NDUFA13	clus3TRUE	1	-0.0954728
ZNF566	clus3TRUE	1	-0.4358873
ZNF529	clus3TRUE	1	-1.162077
AIDA	clus3TRUE	1	-0.0705229
CYP2R1	clus3TRUE	1	0.2955974
ANKRD46	clus3TRUE	1	0.0443612
ZBTB6	clus3TRUE	1	-0.6536849
C2orf76	clus3TRUE	1	0.0545021
POLR3C	clus3TRUE	1	0.1214451
WWOX	clus3TRUE	1	0.1406891
CCDC84	clus3TRUE	1	-0.1542494
POLR1D	clus3TRUE	1	-0.3055015
ZNRF1	clus3TRUE	1	0.344062
BLOC1S4	clus3TRUE	1	-0.2185372
ZNF749	clus3TRUE	1	-0.3489857
MKL2	clus3TRUE	1	-0.0013977
BTLA	clus3TRUE	1	-0.1124044
TOR3A	clus3TRUE	1	-0.1850084
PPP1CC	clus3TRUE	1	0.2485504
ANKRD37	clus3TRUE	1	-0.026427
KRT10	clus3TRUE	1	-0.1461194
NKRF	clus3TRUE	1	-0.0067809
KPNA4	clus3TRUE	1	-0.2872337
GNG2	clus3TRUE	1	-0.3280773
BTN3A2	clus3TRUE	1	-0.2022886
INSIG1	clus3TRUE	1	-0.3365539
TMEM222	clus3TRUE	1	-0.1388744
ARHGAP30	clus3TRUE	1	0.3735569
GPATCH8	clus3TRUE	1	-0.2309678
NF2	clus3TRUE	1	0.3473217
C6orf1	clus3TRUE	1	-0.0909451
UBE2H	clus3TRUE	1	0.1496361
KATNA1	clus3TRUE	1	-0.2055056
PRR5	clus3TRUE	1	-0.1868479
ZFP91	clus3TRUE	1	-0.1486015
LYRM7	clus3TRUE	1	-0.2297359
BCR	clus3TRUE	1	-0.7915132
CXCR3	clus3TRUE	1	0.1119511
ZNF397	clus3TRUE	1	-0.1680443
TNFRSF4	clus3TRUE	1	0.2640465
HEXIM1	clus3TRUE	1	-0.1397314
TRABD2A	clus3TRUE	1	0.3094957
ZDHHC17	clus3TRUE	1	-0.453815
TMEM216	clus3TRUE	1	0.4414828
RPS19BP1	clus3TRUE	1	0.0930427
CMC1	clus3TRUE	1	0.2083053
RNF220	clus3TRUE	1	-0.091143
GCNT1	clus3TRUE	1	0.4272738
FNBP1	clus3TRUE	1	0.0605576
RSBN1L	clus3TRUE	1	0.0868642
EPOR	clus3TRUE	1	-0.1819506
TAF9B	clus3TRUE	1	-0.2440879
CHP1	clus3TRUE	1	0.1122682
HSPA14	clus3TRUE	1	0.3462027
SIRT7	clus3TRUE	1	-0.372351
USP7	clus3TRUE	1	-0.0935921
MAGEH1	clus3TRUE	1	0.4115241
TET3	clus3TRUE	1	-0.4080454
ZNF286A	clus3TRUE	1	0.4070777
ISG15	clus3TRUE	1	-0.2581607
DHRS4L2	clus3TRUE	1	0.441628
B3GLCT	clus3TRUE	1	0.3078948
TMEM203	clus3TRUE	1	-0.00603
TCEA1	clus3TRUE	1	-0.1376367
NHEJ1	clus3TRUE	1	0.0901943
SECISBP2	clus3TRUE	1	-0.2558136
SEMA4D	clus3TRUE	1	-0.0172787
MCRS1	clus3TRUE	1	0.0802732
HIST1H1C	clus3TRUE	1	-0.7998021
EIF4EBP1	clus3TRUE	1	-0.0974822
FAM122A	clus3TRUE	1	0.2611164
CYHR1	clus3TRUE	1	-0.2654648
RINL	clus3TRUE	1	-0.0099752
MORN2	clus3TRUE	1	0.5253537
UBQLN2	clus3TRUE	1	0.2056386
GPR89B	clus3TRUE	1	-0.4030182
ZC3H6	clus3TRUE	1	-0.3597797
LAMTOR4	clus3TRUE	1	0.0464106
PRKAR1B	clus3TRUE	1	-0.0136796
TUBB4B	clus3TRUE	1	0.0620672
COMMD6	clus3TRUE	1	-0.1664756
ZNF383	clus3TRUE	1	-0.7414983
PLSCR1	clus3TRUE	1	0.0869707
C3orf62	clus3TRUE	1	0.0044068
ZNF559	clus3TRUE	1	-0.1459113
GTF2F2	clus3TRUE	1	0.091136
FOCAD	clus3TRUE	1	0.3850381
PDCD1	clus3TRUE	1	0.7423317
SELL	clus3TRUE	1	-0.0803192
CHM	clus3TRUE	1	-0.2237131
BLOC1S5	clus3TRUE	1	-0.0365116
CERKL	clus3TRUE	1	-0.3403229
H2AFX	clus3TRUE	1	-0.1315816
SRSF10	clus3TRUE	1	-0.1353165
DUSP28	clus3TRUE	1	-0.9437676
NBR1	clus3TRUE	1	-0.1805928
RALGAPA2	clus3TRUE	1	-0.4043897
CLN3	clus3TRUE	1	0.3131437
SUMO2	clus3TRUE	1	-0.030145
DPYD	clus3TRUE	1	-0.4779297
PTAR1	clus3TRUE	1	-0.5419683
PARVB	clus3TRUE	1	0.1938245
UROS	clus3TRUE	1	0.3968697
ZDHHC9	clus3TRUE	1	-0.8479346
SMIM15	clus3TRUE	1	0.0250358
TMEM120B	clus3TRUE	1	-0.1063037
RBM34	clus3TRUE	1	-0.5962061
MTF1	clus3TRUE	1	-0.4844359
MSL1	clus3TRUE	1	-0.3100599
FAM120AOS	clus3TRUE	1	-0.1858452
NOC2L	clus3TRUE	1	0.1213373
NELFB	clus3TRUE	1	0.2849616
ZNF292	clus3TRUE	1	-0.4421251
ADAT2	clus3TRUE	1	-0.0916145
ZNF567	clus3TRUE	1	-0.7307116
NDUFA4	clus3TRUE	1	0.0427933
ALKBH2	clus3TRUE	1	0.2103942
RNFT1	clus3TRUE	1	0.2311642
TMEM120A	clus3TRUE	1	0.2409529
ARID2	clus3TRUE	1	0.0215597
SF3B3	clus3TRUE	1	-0.0925117
BLOC1S3	clus3TRUE	1	-1.315681
ZNF573	clus3TRUE	1	-0.5065832
HN1	clus3TRUE	1	0.2480574
ZNF33A	clus3TRUE	1	-0.5393524
ZNF600	clus3TRUE	1	-0.2159362
C15orf61	clus3TRUE	1	0.2618852
TSPYL1	clus3TRUE	1	-0.1296604
PNRC2	clus3TRUE	1	-0.1160924
FHIT	clus3TRUE	1	-1.147287
RRP7A	clus3TRUE	1	0.0157495
SLC35E2B	clus3TRUE	1	-0.2148076
NEMP2	clus3TRUE	1	-0.9195334
GSPT2	clus3TRUE	1	0.3170122
C8orf76	clus3TRUE	1	-0.108911
HMGB1	clus3TRUE	1	-0.1666875
BLOC1S2	clus3TRUE	1	-0.1867032
SPATS2L	clus3TRUE	1	-0.2298579
S100A4	clus3TRUE	1	0.1239375
ACADSB	clus3TRUE	1	0.3026688
STK40	clus3TRUE	1	-0.0484359
MPHOSPH8	clus3TRUE	1	-0.2778982
ZNF766	clus3TRUE	1	-0.3959042
FAM217B	clus3TRUE	1	0.32854
LCOR	clus3TRUE	1	-0.6033598
SUPT5H	clus3TRUE	1	-0.1951435
XPNPEP3	clus3TRUE	1	0.1140573
ZNF107	clus3TRUE	1	-0.0369148
PPIA	clus3TRUE	1	-0.1288878
ZNF493	clus3TRUE	1	-0.2033938
SUPT3H	clus3TRUE	1	-0.2511598
NIF3L1	clus3TRUE	1	0.3722193
IARS	clus3TRUE	1	-0.0283968
HIATL2	clus3TRUE	1	-0.4782998
POM121	clus3TRUE	1	-0.1378359
ZBTB44	clus3TRUE	1	-0.4738099
GIMAP5	clus3TRUE	1	-0.1471566
CD55	clus3TRUE	1	-0.5065294
WDR5	clus3TRUE	1	0.1465154
LONP1	clus3TRUE	1	0.3034011
TRRAP	clus3TRUE	1	-0.4142939
ZNF140	clus3TRUE	1	-0.0378765
PTPN1	clus3TRUE	1	-0.2251784
EVL	clus3TRUE	1	-0.4674205
XRCC6	clus3TRUE	1	-0.0354344
TSC22D2	clus3TRUE	1	-0.275649
ZNF569	clus3TRUE	1	-0.0075162
YRDC	clus3TRUE	1	-0.1341269
ZNF777	clus3TRUE	1	0.0003195
PIK3R4	clus3TRUE	1	0.2703423
ZNF775	clus3TRUE	1	-0.0580237
TRAPPC2	clus3TRUE	1	-0.50701
MYL6B	clus3TRUE	1	0.077233
SIAH1	clus3TRUE	1	-0.0741402
IPO4	clus3TRUE	1	-0.0749749
NCOR2	clus3TRUE	1	-0.2260829
PRPF40A	clus3TRUE	1	-0.0909782
GDAP2	clus3TRUE	1	-0.1910919
ANAPC7	clus3TRUE	1	0.0357634
TPK1	clus3TRUE	1	0.0274839
AFAP1	clus3TRUE	1	-0.2008427
MKL1	clus3TRUE	1	-0.2123525
HDAC2	clus3TRUE	1	0.0461246
POTEF	clus3TRUE	1	0.397531
SDHAF3	clus3TRUE	1	0.1887526
RABL6	clus3TRUE	1	-0.1782245
ZNF136	clus3TRUE	1	-1.117299
TRAPPC4	clus3TRUE	1	0.1168626
ZFP62	clus3TRUE	1	0.1627577
TOMM7	clus3TRUE	1	-0.1054481
AMZ2	clus3TRUE	1	0.3116076
ZNF431	clus3TRUE	1	-0.3041325
NF1	clus3TRUE	1	0.0909309
VKORC1L1	clus3TRUE	1	0.3653599
ZNF700	clus3TRUE	1	-0.2001542
CD47	clus3TRUE	1	-0.0927591
STRN3	clus3TRUE	1	-0.2969669
ZSCAN16	clus3TRUE	1	-0.3174516
C6orf106	clus3TRUE	1	-0.136516
ADA	clus3TRUE	1	0.6844786
ARID5A	clus3TRUE	1	0.1165095
PPTC7	clus3TRUE	1	-0.530969
NHLRC2	clus3TRUE	1	-0.1861755
KPNA5	clus3TRUE	1	-0.6883843
ANKRD36B	clus3TRUE	1	-0.0645969
FLNA	clus3TRUE	1	0.0667056
FAM3C	clus3TRUE	1	0.2420682
SLC39A10	clus3TRUE	1	-0.6644908
CASP4	clus3TRUE	1	0.1615721
AP2A1	clus3TRUE	1	0.4395008
ZNF585A	clus3TRUE	1	-0.3298851
FUT11	clus3TRUE	1	0.3087549
LAGE3	clus3TRUE	1	0.1761243
WDR45	clus3TRUE	1	-0.2740707
METTL9	clus3TRUE	1	0.0177074
ZNF138	clus3TRUE	1	0.2180883
SERTAD1	clus3TRUE	1	-0.3405649
CXorf40B	clus3TRUE	1	0.0196894
ZNF398	clus3TRUE	1	-0.7268271
ZSCAN25	clus3TRUE	1	0.023443
GMFB	clus3TRUE	1	-0.1302849
ZNF420	clus3TRUE	1	-0.6497368
HIST1H4C	clus3TRUE	1	-0.1521021
ZSCAN26	clus3TRUE	1	-0.1587195
MAFG	clus3TRUE	1	-0.6384152
ARRDC1	clus3TRUE	1	-0.1062206
IGF2R	clus3TRUE	1	0.2347041
DYNC1H1	clus3TRUE	1	0.0451335
PCBP2	clus3TRUE	1	-0.1999443
ZGPAT	clus3TRUE	1	-0.0629771
PGAP1	clus3TRUE	1	-0.8700951
ACSL5	clus3TRUE	1	-0.0616688
ABCB8	clus3TRUE	1	0.4469782
PSMD12	clus3TRUE	1	0.1680078
NOL4L	clus3TRUE	1	-0.2605888
ENTPD4	clus3TRUE	1	-0.3399544
C1D	clus3TRUE	1	0.0558853
TBC1D9B	clus3TRUE	1	0.2116017
GTF2E2	clus3TRUE	1	0.2212602
ZNF165	clus3TRUE	1	-1.322947
BLM	clus3TRUE	1	0.4517812
ZNF720	clus3TRUE	1	-0.2405245
DDI2	clus3TRUE	1	-0.2239724
SVIL	clus3TRUE	1	-0.7760896
TRIM33	clus3TRUE	1	-0.2854993
LRP10	clus3TRUE	1	-0.2415677
ZNF655	clus3TRUE	1	-0.4830493
MRPL21	clus3TRUE	1	0.0272444
ZNF786	clus3TRUE	1	-0.0043815
ZNF675	clus3TRUE	1	-0.8670215
ADARB1	clus3TRUE	1	-0.4226263
ZNF860	clus3TRUE	1	-0.2758879
HTT	clus3TRUE	1	0.0484674
MAP3K5	clus3TRUE	1	-0.0582967
GSTK1	clus3TRUE	1	-0.0287304
HNRNPAB	clus3TRUE	1	-0.1301425
SPN	clus3TRUE	1	0.4463008
MIB2	clus3TRUE	1	-0.1061966
MYO5A	clus3TRUE	1	0.2666643
C5orf56	clus3TRUE	1	-0.4452595
ATG7	clus3TRUE	1	-0.1320736
SIPA1L1	clus3TRUE	1	-0.5851498
PIGN	clus3TRUE	1	-0.0388776
TOPORS	clus3TRUE	1	-0.2878612
ENTPD6	clus3TRUE	1	0.3936895
FAR1	clus3TRUE	1	0.2493933
CXorf40A	clus3TRUE	1	0.2592059
CDC42SE1	clus3TRUE	1	0.2889756
SPTAN1	clus3TRUE	1	-0.1949595
NMB	clus3TRUE	1	0.6481859
RPE	clus3TRUE	1	0.0345443
RPS26	clus3TRUE	1	-0.0147668
PSAP	clus3TRUE	1	-0.0496644
S100A10	clus3TRUE	1	-0.2651014
MCMBP	clus3TRUE	1	0.0025682
TAF13	clus3TRUE	1	-0.4194832
ZNF780A	clus3TRUE	1	-0.5993922
ATAD3A	clus3TRUE	1	-0.1301726
FAM118B	clus3TRUE	1	0.0501066
SLC9A8	clus3TRUE	1	-0.6244724
ZNF44	clus3TRUE	1	-0.2716918
SGTB	clus3TRUE	1	0.2044758
NKIRAS1	clus3TRUE	1	0.1153817
KIF13B	clus3TRUE	1	-0.0365325
ADH5	clus3TRUE	1	0.3696687
HIST1H2BK	clus3TRUE	1	-0.32848
SPG7	clus3TRUE	1	-0.14354
ERO1L	clus3TRUE	1	-0.07266
S100A6	clus3TRUE	1	-0.1091657
ZNF121	clus3TRUE	1	-0.5287336
MPZL1	clus3TRUE	1	0.3578241
VPS13A	clus3TRUE	1	-0.6487218
MBP	clus3TRUE	1	-0.0477619
AKAP17A	clus3TRUE	1	0.1886455
C1orf122	clus3TRUE	1	0.2355599
NOL8	clus3TRUE	1	-0.2904597
IRAK4	clus3TRUE	1	0.0723618
MRPL42	clus3TRUE	1	0.0558346
ZNF335	clus3TRUE	1	-0.544978
ZNF84	clus3TRUE	1	-0.6211537
MAK16	clus3TRUE	1	-0.4114369
GRK6	clus3TRUE	1	0.3333824
PRIM1	clus3TRUE	1	0.2338046
MARCH5	clus3TRUE	1	-0.377208
ZBTB14	clus3TRUE	1	-0.0100331
CD2AP	clus3TRUE	1	-0.3222528
SFI1	clus3TRUE	1	-0.0149201
ZNF649	clus3TRUE	1	-0.7480423
HIBCH	clus3TRUE	1	0.4270083
ZNF544	clus3TRUE	1	0.0578907
ZNF770	clus3TRUE	1	-0.3445515
HMGN5	clus3TRUE	1	0.0469346
MIER1	clus3TRUE	1	-0.2045216
MAN1A2	clus3TRUE	1	-0.1239872
SVIP	clus3TRUE	1	-0.3514729
DDRGK1	clus3TRUE	1	0.3686917
TFDP1	clus3TRUE	1	0.3688714
ZNF607	clus3TRUE	1	-0.3938963
HSD17B11	clus3TRUE	1	0.1069448
QRICH1	clus3TRUE	1	-0.2084566
FKBP1C	clus3TRUE	1	0.3406368
DDX42	clus3TRUE	1	0.0711626
RPL23A	clus3TRUE	1	-0.0799139
STYX	clus3TRUE	1	-0.5625343
UBL5	clus3TRUE	1	-0.0968553
HELZ	clus3TRUE	1	-0.1082694
UCKL1	clus3TRUE	1	0.2297144
CARD11	clus3TRUE	1	0.0335061
SDAD1	clus3TRUE	1	-0.1397292
ZKSCAN8	clus3TRUE	1	-0.5060495
PIM3	clus3TRUE	1	-0.2562515
ASNA1	clus3TRUE	1	0.2885354
WWP2	clus3TRUE	1	0.0868068
GFPT1	clus3TRUE	1	-0.06375
UVRAG	clus3TRUE	1	-0.2440288
ZNF26	clus3TRUE	1	-0.3990163
MGEA5	clus3TRUE	1	-0.3494248
MT1F	clus3TRUE	1	0.1833063
ZNF583	clus3TRUE	1	-1.269151
ZNF568	clus3TRUE	1	-0.2403144
ZNF480	clus3TRUE	1	-0.1721045
ZNF587	clus3TRUE	1	-0.7249267
ZNF808	clus3TRUE	1	-0.4744264
YTHDF2	clus3TRUE	1	-0.2175682
TMA16	clus3TRUE	1	0.1125698
ZNF43	clus3TRUE	1	0.3555124
GPN1	clus3TRUE	1	-0.1710359
ZNF28	clus3TRUE	1	0.1537731
ZNF511	clus3TRUE	1	0.3267195
WDHD1	clus3TRUE	1	0.2753939
ZNF789	clus3TRUE	1	-0.6678494
DDX39B	clus3TRUE	1	-1.034879
TLK1	clus3TRUE	1	-0.3311474
LRBA	clus3TRUE	1	-0.3380004
COPS8	clus3TRUE	1	0.2154884
CCDC69	clus3TRUE	1	0.2741302
ZNF534	clus3TRUE	1	0.2669096
KLHL9	clus3TRUE	1	-0.4404402
NCOA6	clus3TRUE	1	-0.0943942
STK39	clus3TRUE	1	0.3394739
C6orf89	clus3TRUE	1	-0.1027905
CALM1	clus3TRUE	1	-0.0403573
TTC37	clus3TRUE	1	-0.2308585
EIF1AY	clus3TRUE	1	0.1306496
MT-ND6	clus3TRUE	1	-0.0803197
IPO9	clus3TRUE	1	-0.1292263
CEP290	clus3TRUE	1	-0.3736927
FAM179B	clus3TRUE	1	-0.6858467
ECI2	clus3TRUE	1	-0.1043523
LDB1	clus3TRUE	1	-0.1814229
CTR9	clus3TRUE	1	0.2756656
F5	clus3TRUE	1	0.4748229
MSRB1	clus3TRUE	1	0.3892296
ZNF652	clus3TRUE	1	-0.2063893
SMURF1	clus3TRUE	1	-0.5020007
GPATCH3	clus3TRUE	1	0.0316878
RCSD1	clus3TRUE	1	0.4872447
MT-ND5	clus3TRUE	1	-0.0115852
CNOT7	clus3TRUE	1	-0.0144322
TMEM184B	clus3TRUE	1	0.2701127
MTOR	clus3TRUE	1	-0.2315615
LRIG2	clus3TRUE	1	-0.5302778
PNP	clus3TRUE	1	0.0928618
GK	clus3TRUE	1	-0.531772
FOXJ3	clus3TRUE	1	-0.4546823
CD247	clus3TRUE	1	0.1405098
CHAMP1	clus3TRUE	1	-0.5844934
INPP5F	clus3TRUE	1	0.549459
HMGN2	clus3TRUE	1	-0.1982582
UBE2J1	clus3TRUE	1	0.4459208
OPA1	clus3TRUE	1	0.1258534
DENND4B	clus3TRUE	1	-0.1529909
ZNF277	clus3TRUE	1	-0.4329139
KTI12	clus3TRUE	1	-0.386648
CD3E	clus3TRUE	1	0.0012128
FICD	clus3TRUE	1	0.1139663
R3HDM4	clus3TRUE	1	-0.1653555
LTN1	clus3TRUE	1	-0.2310233
RUNDC1	clus3TRUE	1	-0.0924785
TYW1	clus3TRUE	1	-0.1593105
DCAF12	clus3TRUE	1	0.2912732
SFMBT2	clus3TRUE	1	-0.5848905
MT-ND4	clus3TRUE	1	-0.0276038
SMC5	clus3TRUE	1	-0.1114252
MT-ND1	clus3TRUE	1	-0.0639011
CAPZA2	clus3TRUE	1	0.0335427
MAP3K3	clus3TRUE	1	-0.404065
SREBF2	clus3TRUE	1	0.0399929
C1orf174	clus3TRUE	1	0.2459523
C9orf114	clus3TRUE	1	0.0056923
KIAA0753	clus3TRUE	1	-0.4772016
L3MBTL3	clus3TRUE	1	-0.3493225
SMG5	clus3TRUE	1	-0.160675
ARMCX6	clus3TRUE	1	-0.0002934
PJA2	clus3TRUE	1	0.2209805
SGMS1	clus3TRUE	1	-0.0598734
ZNF525	clus3TRUE	1	-0.07671
COX20	clus3TRUE	1	-0.1785133
TATDN3	clus3TRUE	1	0.5404266
METTL10	clus3TRUE	1	-0.190469
GDI1	clus3TRUE	1	-0.3851586
PCMTD2	clus3TRUE	1	-0.4641467
FAM127B	clus3TRUE	1	-0.2192024
SYS1	clus3TRUE	1	0.0189425
TRAF3IP1	clus3TRUE	1	-0.1573377
GIGYF2	clus3TRUE	1	0.0725544
RUFY2	clus3TRUE	1	-0.7081861
PHACTR4	clus3TRUE	1	-0.1196969
AGAP6	clus3TRUE	1	-0.8138429
ZDHHC18	clus3TRUE	1	0.0923218
TMEM57	clus3TRUE	1	-0.2516444
DAXX	clus3TRUE	1	-0.1951209
BMPR2	clus3TRUE	1	0.0819049
PFDN6	clus3TRUE	1	-0.0882882
RING1	clus3TRUE	1	-0.332625
HSD17B8	clus3TRUE	1	0.3300552
RXRB	clus3TRUE	1	-0.4412864
OXLD1	clus3TRUE	1	-0.2803554
BRD2	clus3TRUE	1	-0.0709236
TAP2	clus3TRUE	1	-0.2591311
RNF5	clus3TRUE	1	0.1982847
MRPL38	clus3TRUE	1	-0.0943837
SKIV2L	clus3TRUE	1	0.0058717
NELFE	clus3TRUE	1	-0.1850821
SDHD	clus3TRUE	1	0.1179561
EHMT2	clus3TRUE	1	0.3321804
NEU1	clus3TRUE	1	0.0768436
HSPA1B	clus3TRUE	1	-0.0501331
HSPA1A	clus3TRUE	1	0.5419659
VARS	clus3TRUE	1	0.7968209
CARD16	clus3TRUE	1	0.3789994
ABHD16A	clus3TRUE	1	0.1658022
CSNK2B	clus3TRUE	1	0.0131809
GPANK1	clus3TRUE	1	-0.0102538
BAG6	clus3TRUE	1	0.1189026
PRRC2A	clus3TRUE	1	-0.3123328
ZNF814	clus3TRUE	1	-0.638536
DHX16	clus3TRUE	1	0.2088881
C6orf136	clus3TRUE	1	0.4931145
MRPS18B	clus3TRUE	1	0.2004546
PPP1R10	clus3TRUE	1	0.082368
ABCF1	clus3TRUE	1	-0.2951965
PRR3	clus3TRUE	1	0.1663162
GNL1	clus3TRUE	1	-0.1760205
ZNF468	clus3TRUE	1	-0.1238664
PPP1R11	clus3TRUE	1	-0.0432197
HLA-G	clus3TRUE	1	-0.3664386
HLA-F	clus3TRUE	1	-0.198077
AKT1S1	clus3TRUE	1	-0.0470592
TRIM27	clus3TRUE	1	0.1104919
ATXN2	clus3TRUE	1	-0.5556286
DCTN1	clus3TRUE	1	0.4952423
FAM216A	clus3TRUE	1	0.2277993
ZBTB48	clus3TRUE	1	-0.6520702
MZT1	clus3TRUE	1	-0.1313813
UQCC3	clus3TRUE	1	0.1259907
ZNF783	clus3TRUE	1	-0.6069783
C12orf73	clus3TRUE	1	0.2732546
TRIM13	clus3TRUE	1	-0.1457929
SLFN12L	clus3TRUE	1	-0.0304365
SLC35B4	clus3TRUE	1	0.6302607
SDHAF1	clus3TRUE	1	-0.3664589
PSENEN	clus3TRUE	1	0.2606721
ZBTB10	clus3TRUE	1	-0.8149075
PSMB10	clus3TRUE	1	-0.0075967
E2F4	clus3TRUE	1	0.0816046
PDE7A	clus3TRUE	1	-0.4525325
SNX2	clus3TRUE	1	-0.0461222
IPO7	clus3TRUE	1	-0.1802794
PRR13	clus3TRUE	1	-0.1490123
TECPR1	clus3TRUE	1	-0.2987229
SAMD9	clus3TRUE	1	-0.4924373
CNEP1R1	clus3TRUE	1	0.284998
NAP1L4	clus3TRUE	1	-0.1333059
TMEM256	clus3TRUE	1	0.3814128
SMN2	clus3TRUE	1	-0.0811655
HMGN1	clus3TRUE	1	0.0442085
LCMT1	clus3TRUE	1	0.1573246
LIN52	clus3TRUE	1	-0.027159
LYRM5	clus3TRUE	1	-0.3163296
